Date_Time,close,volume
2019-05-03,128.47,31583
2019-05-03,128.495,53842
2019-05-03,128.56,32089
2019-05-03,128.54,15439
2019-05-03,128.59,22163
2019-05-03,128.5753,18855
2019-05-03,128.63,18263
2019-05-03,128.72,27582
2019-05-03,128.685,35605
2019-05-03,128.746,24362
2019-05-03,128.7101,18970
2019-05-03,128.68,109973
2019-05-03,128.64,27161
2019-05-03,128.5883,220674
2019-05-03,128.57,41862
2019-05-03,128.55,28461
2019-05-03,128.525,14331
2019-05-03,128.465,21148
2019-05-03,128.448,20278
2019-05-03,128.4783,23458
2019-05-03,128.45,13464
2019-05-03,128.4447,27272
2019-05-03,128.49,20244
2019-05-03,128.4437,32937
2019-05-03,128.42,20909
2019-05-03,128.44,28434
2019-05-03,128.445,27011
2019-05-03,128.45,29698
2019-05-03,128.4,22689
2019-05-03,128.365,27283
2019-05-03,128.3799,33274
2019-05-03,128.38,37286
2019-05-03,128.475,67446
2019-05-03,128.5401,73520
2019-05-03,128.51,214467
2019-05-03,128.515,21940
2019-05-03,128.459,72450
2019-05-03,128.4,60526
2019-05-03,128.35,19990
2019-05-03,128.37,17898
2019-05-03,128.32,21567
2019-05-03,128.33,21668
2019-05-03,128.35,32074
2019-05-03,128.415,17521
2019-05-03,128.42,25402
2019-05-03,128.45,17373
2019-05-03,128.41,42962
2019-05-03,128.45,36622
2019-05-03,128.435,43795
2019-05-03,128.35,37630
2019-05-03,128.235,26620
