Date_Time,close,volume
2019-05-03,210.94,16890
2019-05-03,210.95,26522
2019-05-03,210.98,20982
2019-05-03,210.9857,47453
2019-05-03,211.13,21744
2019-05-03,211.1463,31776
2019-05-03,211.14,35230
2019-05-03,211.184,22886
2019-05-03,211.26,40385
2019-05-03,211.37,52649
2019-05-03,211.39,46182
2019-05-03,211.315,46289
2019-05-03,211.32,47126
2019-05-03,211.23,50401
2019-05-03,211.19,17501
2019-05-03,211.1364,30837
2019-05-03,211.14,24974
2019-05-03,211.131,53790
2019-05-03,211.19,29559
2019-05-03,211.1993,41800
2019-05-03,211.2501,17329
2019-05-03,211.24,20159
2019-05-03,211.22,25587
2019-05-03,211.2,56240
2019-05-03,211.32,36296
2019-05-03,211.27,29545
2019-05-03,211.24,35303
2019-05-03,211.2799,41108
2019-05-03,211.24,24399
2019-05-03,211.2983,24465
2019-05-03,211.27,25474
2019-05-03,211.2467,33241
2019-05-03,211.2342,21698
2019-05-03,211.14,21562
2019-05-03,211.1885,28078
2019-05-03,211.23,61600
2019-05-03,211.25,40066
2019-05-03,211.18,15435
2019-05-03,211.1,39602
2019-05-03,211.07,43975
2019-05-03,211.06,17445
2019-05-03,211.11,22545
2019-05-03,210.98,24701
2019-05-03,210.9794,24687
2019-05-03,210.9918,48984
2019-05-03,211.12,40388
2019-05-03,211.1459,18621
2019-05-03,211.0899,21502
2019-05-03,211.11,17729
2019-05-03,211.155,38097
2019-05-03,211.1807,32776
2019-05-03,211.0246,21800
2019-05-03,210.98,16785
2019-05-03,211.02,16291
2019-05-03,210.98,26901
2019-05-03,210.99,25673
2019-05-03,210.952,25753
2019-05-03,210.9815,30230
2019-05-03,211.16,75800
2019-05-03,211.21,83725
2019-05-03,211.1584,51405
2019-05-03,211.0629,39490
2019-05-03,211.03,41548
2019-05-03,211.0861,45614
2019-05-03,211.01,57519
2019-05-03,211,43070
2019-05-03,210.99,26931
2019-05-03,210.972,70784
2019-05-03,210.841,52659
2019-05-03,210.88,28882
2019-05-03,210.91,26477
2019-05-03,210.91,39116
2019-05-03,210.93,24806
2019-05-03,210.91,35313
2019-05-03,210.94,47597
2019-05-03,210.85,57647
2019-05-03,210.77,33406
2019-05-03,210.72,30264
2019-05-03,210.84,35263
2019-05-03,210.75,16589
