Date_Time,close,volume
2019-05-03,195.935,13970
2019-05-03,195.97,17964
2019-05-03,195.8939,21175
2019-05-03,195.89,13017
2019-05-03,195.87,28325
2019-05-03,195.88,24017
2019-05-03,195.95,29221
2019-05-03,195.9259,34931
2019-05-03,195.94,34779
2019-05-03,195.7999,26879
2019-05-03,195.815,23261
2019-05-03,195.7407,25713
2019-05-03,195.69,32206
2019-05-03,195.6566,16220
2019-05-03,195.65,12858
2019-05-03,195.5669,19037
2019-05-03,195.58,17139
2019-05-03,195.539,5837
2019-05-03,195.44,11403
2019-05-03,195.43,24082
2019-05-03,195.5,26994
2019-05-03,195.47,19207
2019-05-03,195.47,16625
2019-05-03,195.43,11102
2019-05-03,195.44,36397
2019-05-03,195.35,16394
2019-05-03,195.2942,17083
2019-05-03,195.19,16087
2019-05-03,195.2,24174
2019-05-03,195.134,13639
2019-05-03,195.15,28407
2019-05-03,195.257,17778
2019-05-03,195.33,12766
2019-05-03,195.295,12826
2019-05-03,195.32,14174
2019-05-03,195.31,9929
2019-05-03,195.32,7909
2019-05-03,195.36,23101
2019-05-03,195.35,26475
2019-05-03,195.33,17174
2019-05-03,195.47,23733
2019-05-03,195.4712,13738
2019-05-03,195.51,14176
2019-05-03,195.535,34622
2019-05-03,195.595,31569
2019-05-03,195.49,16662
2019-05-03,195.46,21860
2019-05-03,195.48,19651
2019-05-03,195.47,22557
2019-05-03,195.35,17754
2019-05-03,195.34,19518
2019-05-03,195.215,11490
2019-05-03,195.4,5887
2019-05-03,195.29,24644
2019-05-03,195.35,12122
2019-05-03,195.47,15832
2019-05-03,195.42,16763
2019-05-03,195.67,42122
2019-05-03,195.73,88778
2019-05-03,195.62,20888
2019-05-03,195.64,27499
2019-05-03,195.55,19068
2019-05-03,195.56,14754
2019-05-03,195.53,31260
2019-05-03,195.54,27263
2019-05-03,195.38,23912
2019-05-03,195.395,46749
2019-05-03,195.16,22229
2019-05-03,195.17,29010
2019-05-03,195.1241,29505
2019-05-03,195.23,33664
2019-05-03,195.04,28416
2019-05-03,195.12,41395
2019-05-03,195.08,53648
2019-05-03,194.94,77591
2019-05-03,195.3262,36531
2019-05-03,195.38,35044
2019-05-03,195.56,29783
2019-05-03,195.55,30082
2019-05-03,195.51,56731
2019-05-03,195.565,51136
2019-05-03,195.63,37480
2019-05-03,195.82,19586
2019-05-03,195.91,27932
2019-05-03,195.99,34856
2019-05-03,195.9,28590
2019-05-03,195.79,37216
2019-05-03,195.795,36055
2019-05-03,195.8,30373
2019-05-03,195.79,27311
2019-05-03,195.91,18056
2019-05-03,195.985,32743
2019-05-03,195.9393,31698
2019-05-03,195.92,68380
2019-05-03,195.95,57315
2019-05-03,195.92,34056
2019-05-03,195.825,40460
2019-05-03,195.89,52542
2019-05-03,196.15,52182
2019-05-03,196.03,253979
2019-05-03,195.959,73242
2019-05-03,195.88,42256
2019-05-03,195.86,20613
2019-05-03,195.8384,41144
2019-05-03,195.67,16702
2019-05-03,195.5912,35282
2019-05-03,195.59,24279
2019-05-03,195.64,189400
2019-05-03,195.65,16295
2019-05-03,195.58,41884
2019-05-03,195.72,32514
2019-05-03,195.685,12935
2019-05-03,195.84,36387
2019-05-03,195.74,28670
2019-05-03,195.64,61831
2019-05-03,195.81,35347
2019-05-03,195.87,42917
2019-05-03,195.73,44845
2019-05-03,195.79,37129
2019-05-03,195.7824,76023
2019-05-03,195.64,39939
2019-05-03,195.56,19755
2019-05-03,195.58,21350
2019-05-03,195.5001,85274
2019-05-03,195.68,48178
2019-05-03,195.5046,74435
2019-05-03,195.5,75596
2019-05-03,195.48,77228
2019-05-03,195.3254,54211
2019-05-03,195.08,38329
2019-05-03,194.98,30973
2019-05-03,195.0909,16373
2019-05-03,195.225,32719
2019-05-03,195.22,16027
2019-05-03,195.16,18181
2019-05-03,195.1165,18516
2019-05-03,195.15,23501
2019-05-03,195.19,45610
2019-05-03,195.06,37895
2019-05-03,195.03,34967
2019-05-03,195,59230
2019-05-03,194.81,46043
2019-05-03,194.9,33127
2019-05-03,195.02,26568
2019-05-03,195.2101,29294
2019-05-03,195.19,35578
2019-05-03,195.1,35803
2019-05-03,195.07,28753
2019-05-03,194.9932,43874
2019-05-03,195.06,20588
2019-05-03,195.05,43804
2019-05-03,195.04,79822
2019-05-03,195.04,135646
2019-05-03,195.14,47396
2019-05-03,194.96,68009
2019-05-03,195.04,53225
2019-05-03,195.28,57379
2019-05-03,195.3701,53677
2019-05-03,195.4301,54535
2019-05-03,195.34,32108
2019-05-03,195.38,68363
2019-05-03,195.315,50528
2019-05-03,195.25,57728
2019-05-03,195.33,41999
2019-05-03,195.4326,33736
2019-05-03,195.41,54636
2019-05-03,195.4385,91089
2019-05-03,195.44,79840
2019-05-03,195.17,80964
