Date_Time,open,high,low,close,volume
2018-06-22,257.95,258.49,250.3301,250.95,10853954
2018-06-21,263.6,264.34,256.8,257.11,8987906
2018-06-20,261.832,264.45,260.2808,262.31,9244494
2018-06-19,260.92,263.64,255.02,260.17,14873324
2018-06-18,263.48,265.8,262.38,265.09,8906674
2018-06-15,264.6,267.48,263.3484,265.26,10806488
2018-06-14,264.22,269.2,263.62,266.91,10750411
2018-06-13,262.64,265.67,262.031,262.4,8455159
2018-06-12,261.69,263.07,259.66,262.58,7978985
2018-06-11,261.77,263.45,260.1,260.62,6634253
2018-06-08,259.96,264,259.2,262.28,9011443
2018-06-07,265,265.4785,259.25,262.9,9236216
2018-06-06,261.43,265.28,260.77,265.15,9283856
2018-06-05,264.98,266.59,263.17,265.07,9792801
2018-06-04,259,265.74,257.7,264.85,16050641
2018-06-01,254,257.87,253.65,257.62,10549248
2018-05-31,251.7,255.2,251.27,252.19,12346709
2018-05-30,249.95,253.34,248.9515,252.99,9774864
2018-05-29,248.55,251.34,246.7,248.59,8817083
2018-05-25,248.2,249.94,246.76,249.28,7302782
2018-05-24,247.39,249.4,245.241,247.69,10934295
2018-05-23,240.28,247.59,240.25,247.54,11073926
2018-05-22,244.78,245.7999,240.25,242.7,12956637
2018-05-21,249.88,250.03,240.49,244.24,16015620
2018-05-18,249.81,252.37,245.74,245.94,12092942
2018-05-17,246.084,251.5,245.43,247.71,12994605
2018-05-16,244,248.52,242.51,246.01,13845706
2018-05-15,252.79,252.9,241.5,245.56,24088210
2018-05-14,256.07,258.49,254.4,255.36,13078477
2018-05-11,252.78,259.79,250.54,254.53,30361406
2018-05-10,257.92,260.5,257.2,260.13,24852029
2018-05-09,251.21,255.87,250.11,255.78,14918980
2018-05-08,248.69,250.51,246.71,250.4,12665374
2018-05-07,243.2947,250.99,242.89,248.68,17190378
2018-05-04,231.83,239.1889,231.13,239.06,10016538
2018-05-03,227.6,234.05,225.77,232.99,11078640
2018-05-02,227,228.8,225.25,226.31,6706185
2018-05-01,224.57,227.25,222.2,227.14,6344727
2018-04-30,226.99,229,224.12,224.9,8196067
2018-04-27,229.5,230.3,224.62,226.33,10021245
2018-04-26,223.2,225.55,220.53,225.22,9395574
2018-04-25,220,221.575,210.3,216.66,14712343
2018-04-24,224.92,228.8,218.56,221.2,10364894
2018-04-23,229.43,231.5,222.83,223.88,10687723
2018-04-20,228.69,232.1,227.45,228.71,9654966
2018-04-19,231.7452,233.1,226.8,229.04,11799933
2018-04-18,235.5,239.25,232.77,236.37,9784058
2018-04-17,233.6,238.4,231.35,237.54,11180638
2018-04-16,231.772,232.84,227.68,231.49,8769776
2018-04-13,237.17,237.51,229.55,231.5,12575892
2018-04-12,230,235.32,228.2149,234.6,14847950
2018-04-11,227.31,228.976,224.921,226.24,11506057
2018-04-10,224.72,229,222.41,227.91,19118807
2018-04-09,216.8,221.97,214.6,215.41,12488120
2018-04-06,217.23,221.6,213.0735,214.25,16574720
2018-04-05,228.6,229.13,218.49,221.38,17530973
2018-04-04,215.01,226.6606,214,226.24,19729161
2018-04-03,227.8,230.35,221.35,225.35,16685759
2018-04-02,228.74,234.65,217.5,221.05,23052315
2018-03-29,224.105,235.5,220.7002,231.59,22915692
2018-03-28,224.13,229.39,217,221.35,23647648
2018-03-27,247.75,250,219.845,225.52,34462113
2018-03-26,238,244.53,235.9,244.48,15130542
2018-03-23,242.4,242.67,232.52,232.97,18225390
2018-03-22,246,247.88,240.341,241.85,13663927
2018-03-21,249.32,252,247.33,248.56,10841782
2018-03-20,241.12,251.15,241.12,249.58,13725505
2018-03-19,248.18,249.35,237,241,17472128
2018-03-16,250,251.25,248.48,250.48,9634107
2018-03-15,249.29,252.62,247.64,249.34,9992834
2018-03-14,249.45,250.55,246.22,248.74,12573947
2018-03-13,251.49,254.5,246.04,247.71,15408000
2018-03-12,247,253,246.6723,249.76,15056073
2018-03-09,243.1,245.85,242.4501,245.33,12580234
2018-03-08,242.95,242.95,239.3907,241.18,10163665
2018-03-07,238,243.95,237.95,241.84,14530226
2018-03-06,239.1,242.94,237.36,242.16,15920243
2018-03-05,234.51,237.25,229.521,235.65,15519413
2018-03-02,227.86,236.8,221.85,236.54,22835685
2018-03-01,241.91,244.09,228.1248,232.21,26002972
2018-02-28,246.5,248.1,241.53,242,12950470
2018-02-27,245.5,248.91,245.13,246.06,11323269
2018-02-26,247.8,247.98,244.06,246.58,11145830
2018-02-23,244.57,245.93,242.5201,245.93,10258215
