Date_Time,close,volume
2019-05-03,1181.8,2781
2019-05-03,1180.995,3297
2019-05-03,1180.97,1702
2019-05-03,1180.9484,1070
2019-05-03,1181.16,1611
2019-05-03,1181.42,5239
2019-05-03,1181.12,7312
2019-05-03,1180.73,7374
2019-05-03,1180.6801,2240
2019-05-03,1180.28,1986
2019-05-03,1179.75,3347
2019-05-03,1179.59,3779
2019-05-03,1180.15,1108
2019-05-03,1180.1801,956
2019-05-03,1180.3301,4077
2019-05-03,1180.5286,2371
2019-05-03,1180.48,1060
2019-05-03,1180.3,2578
2019-05-03,1180.21,1996
2019-05-03,1179.9509,2916
2019-05-03,1180.01,1690
2019-05-03,1180.25,811
2019-05-03,1180.0944,1424
2019-05-03,1180.21,3696
2019-05-03,1179.5098,3408
2019-05-03,1179.45,7660
2019-05-03,1180.4,1966
2019-05-03,1180.14,1113
2019-05-03,1179.76,3898
2019-05-03,1178.98,4373
2019-05-03,1178.7855,1880
2019-05-03,1178.58,2478
2019-05-03,1178.51,1007
2019-05-03,1178.73,4397
2019-05-03,1178.53,2317
2019-05-03,1179.04,2433
2019-05-03,1179.0557,1144
2019-05-03,1179.2,1358
2019-05-03,1179.1647,1263
2019-05-03,1179.4399,2096
2019-05-03,1179.2916,2387
2019-05-03,1178.99,5071
2019-05-03,1178.61,3248
2019-05-03,1178.8199,2693
2019-05-03,1178.67,394
2019-05-03,1178.4503,1191
2019-05-03,1178.88,860
2019-05-03,1179.75,2070
2019-05-03,1179.14,2530
2019-05-03,1179.25,2656
2019-05-03,1178.74,836
2019-05-03,1178.7578,3272
2019-05-03,1179.17,4069
2019-05-03,1179.3265,3786
2019-05-03,1179.4561,3128
2019-05-03,1179.5601,4419
2019-05-03,1179.4,1766
2019-05-03,1178.58,3549
2019-05-03,1178.47,5326
2019-05-03,1178.1801,5530
2019-05-03,1178.55,5616
2019-05-03,1177.865,2144
2019-05-03,1177.0944,4856
2019-05-03,1176.3445,4771
2019-05-03,1177,5283
2019-05-03,1177.3101,3872
2019-05-03,1177.1,3125
2019-05-03,1177.95,2576
2019-05-03,1178.325,3984
2019-05-03,1177.85,4567
2019-05-03,1178.51,4781
2019-05-03,1178.73,4470
2019-05-03,1179.505,6606
2019-05-03,1180.16,5731
2019-05-03,1181.12,2205
2019-05-03,1181.01,5368
2019-05-03,1180.6166,2978
2019-05-03,1180.84,1682
2019-05-03,1180.5792,2997
2019-05-03,1180.54,4347
2019-05-03,1180.3239,4588
2019-05-03,1179.62,1176
2019-05-03,1179.49,2053
2019-05-03,1179.85,3799
2019-05-03,1180.27,2043
2019-05-03,1180.2299,5536
2019-05-03,1179.98,5593
2019-05-03,1180.26,2231
2019-05-03,1180.03,6594
2019-05-03,1179.95,4087
2019-05-03,1179.3516,4843
2019-05-03,1179.83,14069
2019-05-03,1179.76,6165
2019-05-03,1179.6,6502
2019-05-03,1179.35,4989
2019-05-03,1178.39,646
2019-05-03,1178.2118,2643
2019-05-03,1178.35,6878
2019-05-03,1178.1801,4658
2019-05-03,1178.77,3201
2019-05-03,1178.29,3751
2019-05-03,1178.775,3866
2019-05-03,1179.1151,14567
2019-05-03,1178.455,3059
2019-05-03,1178.1945,4794
2019-05-03,1178.52,2680
2019-05-03,1178.7699,10719
2019-05-03,1178.13,6490
2019-05-03,1177.765,9540
2019-05-03,1177.4023,6689
2019-05-03,1176.5699,3725
2019-05-03,1176.75,4336
2019-05-03,1177.5063,10994
2019-05-03,1176.5167,4814
2019-05-03,1176.4579,4574
2019-05-03,1176.4399,4907
2019-05-03,1176.7872,5882
2019-05-03,1176.58,9667
2019-05-03,1176.42,2843
2019-05-03,1176.03,8578
2019-05-03,1175.83,5538
2019-05-03,1175.8704,3087
2019-05-03,1175.79,4113
2019-05-03,1175.1893,10331
2019-05-03,1174.8,5112
2019-05-03,1174.125,4020
2019-05-03,1174.566,8001
2019-05-03,1174.62,7479
2019-05-03,1173.6976,2391
2019-05-03,1173.6991,1572
2019-05-03,1173.8101,4285
2019-05-03,1174.36,4092
2019-05-03,1173.5699,5764
2019-05-03,1173.7119,8409
2019-05-03,1174.075,6023
2019-05-03,1174.1,1944
2019-05-03,1173.5002,4711
2019-05-03,1173.89,2918
2019-05-03,1173.36,3606
2019-05-03,1173.16,2676
2019-05-03,1173.485,6682
2019-05-03,1173.4,5626
2019-05-03,1173.395,2916
2019-05-03,1173.72,4712
2019-05-03,1173.71,4678
2019-05-03,1173.84,4250
2019-05-03,1173.63,2985
2019-05-03,1173.885,7252
2019-05-03,1174.49,5334
2019-05-03,1174.41,2360
2019-05-03,1174.193,12558
2019-05-03,1173.58,10293
2019-05-03,1173.332,7251
2019-05-03,1173.6,8442
2019-05-03,1172.8832,10529
2019-05-03,1172.86,7294
2019-05-03,1172.87,4581
2019-05-03,1172.9899,4888
2019-05-03,1172.5,3466
2019-05-03,1171.7115,4920
2019-05-03,1172.538,5298
2019-05-03,1172.9,6268
2019-05-03,1172.34,5990
2019-05-03,1172.243,3032
2019-05-03,1172.03,4367
2019-05-03,1172.5067,12299
2019-05-03,1170.9656,5780
2019-05-03,1169.3114,4974
2019-05-03,1170.4517,7950
2019-05-03,1171.1851,3539
2019-05-03,1172.89,6880
2019-05-03,1173.51,8425
2019-05-03,1173.605,12246
2019-05-03,1173,8747
2019-05-03,1172.5649,7415
2019-05-03,1172.495,7884
2019-05-03,1172.62,9504
2019-05-03,1172.3,7449
2019-05-03,1172,14294
2019-05-03,1171.98,7908
2019-05-03,1170.4301,7975
2019-05-03,1172.1143,13365
2019-05-03,1172.924,78027
2019-05-02,1162.58,7366
2019-05-02,1162.11,9458
2019-05-02,1161.71,7556
2019-05-02,1161.9,9227
