Date_Time,close,volume
2019-05-03,256.19,41526
2019-05-03,256.0417,19421
2019-05-03,256.0715,84199
2019-05-03,255.8716,53728
2019-05-03,255.4812,19143
2019-05-03,255.306,17957
2019-05-03,255.56,26645
2019-05-03,255.159,13216
2019-05-03,254.93,23859
2019-05-03,255.29,13240
2019-05-03,254.877,13555
2019-05-03,255.08,20383
2019-05-03,254.8399,17968
2019-05-03,255.065,18940
2019-05-03,254.8485,27456
2019-05-03,254.62,27454
2019-05-03,255.0522,25841
2019-05-03,255.12,26457
2019-05-03,254.995,51780
2019-05-03,255.74,37087
2019-05-03,255.43,40551
2019-05-03,255.6835,84126
2019-05-03,256.1545,108355
2019-05-03,255.69,71911
2019-05-03,255.33,23757
2019-05-03,255.0645,28900
2019-05-03,254.92,99620
2019-05-03,255.4962,70596
2019-05-03,255.23,46919
2019-05-03,255.21,34326
2019-05-03,254.92,56294
2019-05-03,254.7239,41957
2019-05-03,254.75,58571
2019-05-03,254.11,22762
2019-05-03,253.9603,45749
2019-05-03,253.8,17706
2019-05-03,253.4,16127
2019-05-03,253.743,12334
2019-05-03,253.88,29731
2019-05-03,253.34,27231
2019-05-03,253.12,24416
2019-05-03,253.498,26304
2019-05-03,253.7052,22957
2019-05-03,253.3338,78422
2019-05-03,253.58,44999
2019-05-03,253.72,34394
2019-05-03,253.92,18990
2019-05-03,254.2207,27772
2019-05-03,254.4225,22861
2019-05-03,254.64,25947
2019-05-03,254.66,34591
2019-05-03,254.8795,47375
2019-05-03,254.4,50901
2019-05-03,253.62,54466
2019-05-03,253.7,102679
2019-05-03,253.93,95263
2019-05-03,254.3001,28048
2019-05-03,254.3867,34467
2019-05-03,254.865,22772
2019-05-03,254.875,47996
2019-05-03,254.6,43218
2019-05-03,254.7683,44196
2019-05-03,255.0889,29121
2019-05-03,255.369,76098
2019-05-03,255.125,59695
2019-05-03,254.8,59496
2019-05-03,254.73,25616
2019-05-03,254.87,62458
2019-05-03,254.87,34127
2019-05-03,254.59,24972
2019-05-03,254.68,69788
2019-05-03,254.425,42530
2019-05-03,254.325,54749
2019-05-03,254.166,144581
2019-05-03,255.212,29875
2019-05-03,255.315,56494
2019-05-03,255.195,31196
2019-05-03,255.26,28305
2019-05-03,255.36,41885
2019-05-03,255.4778,76673
2019-05-03,255.36,58899
2019-05-03,255.69,53362
2019-05-03,255.715,60478
2019-05-03,255.8158,55666
2019-05-03,255.675,64265
2019-05-03,256.16,104624
